application_id;application_date;rm_id;branch_id;business_sector;final_credit_status;approval_stage;decision_date;akad_signing_date;disbursement_date;requested_plafond;approved_plafond;missing_field_count;doc_completeness_flag;data_quality_score;rejection_reason
APP01016;13/04/2024;RM001;B04;Produksi;Pending;Verifikasi;;;;1,76;0,00;0;Complete;100;
APP01017;28/07/2024;RM009;B06;Konstruksi;Pending;Analisis;;;;2,77;0,00;3;Incomplete;55;
APP01018;20/04/2024;RM025;B12;Jasa;Approved;Komite;28/04/2024;12/05/2024;18/05/2024;0,59;0,54;3;Incomplete;60;
APP01019;13/04/2024;RM016;B02;Pertanian;Rejected;Analisis;24/04/2024;;;1,13;0,00;1;Complete;75;Agunan Tidak Cukup
APP01020;11/11/2024;RM013;B07;Perdagangan;Approved;Analisis;29/11/2024;10/12/2024;12/12/2024;2,99;2,33;1;Complete;90;
APP01021;19/06/2024;RM009;B03;Jasa;Rejected;Analisis;07/07/2024;;;4,10;0,00;1;Complete;75;Sektor Risiko Tinggi
APP01022;21/12/2024;RM021;B13;Perdagangan;Approved;Analisis;11/01/2025;17/01/2025;18/01/2025;3,66;3,26;2;Incomplete;75;
APP01023;19/11/2024;RM013;B03;Jasa;Rejected;Analisis;29/11/2024;;;3,39;0,00;2;Incomplete;60;Dokumen Tidak Lengkap
APP01024;12/05/2024;RM009;B11;Produksi;Approved;Komite;27/05/2024;05/06/2024;15/06/2024;2,14;1,42;0;Complete;100;
APP01025;19/10/2024;RM011;B02;Konstruksi;Approved;Komite;08/11/2024;17/11/2024;18/11/2024;1,07;1,03;2;Incomplete;75;
APP01026;23/11/2024;RM004;B11;Perdagangan;Approved;Komite;09/12/2024;19/12/2024;24/12/2024;1,76;1,10;0;Complete;100;
APP01027;06/05/2024;RM002;B08;Produksi;Approved;Komite;15/06/2024;23/06/2024;03/07/2024;0,60;0,37;0;Complete;100;
APP01028;15/04/2024;RM029;B06;Jasa;Pending;Analisis;;;;4,33;0,00;2;Incomplete;70;
APP01029;01/04/2024;RM006;B01;Perdagangan;Approved;Komite;10/04/2024;15/04/2024;18/04/2024;1,21;1,17;2;Incomplete;75;
APP01030;13/10/2024;RM014;B12;Perdagangan;Pending;Analisis;;;;1,44;0,00;1;Complete;85;
APP01031;20/02/2024;RM004;B01;Perdagangan;Approved;Komite;06/03/2024;14/03/2024;20/03/2024;3,74;3,42;1;Complete;90;
APP01032;29/01/2024;RM006;B07;Perdagangan;Approved;Komite;03/02/2024;10/02/2024;;0,75;0,52;4;Incomplete;45;
APP01033;22/10/2024;RM019;B08;Perdagangan;Pending;Analisis;;;;0,97;0,00;1;Complete;85;
APP01034;23/10/2024;RM006;B05;Perdagangan;Approved;Komite;23/11/2024;07/12/2024;10/12/2024;2,33;1,73;2;Incomplete;75;
APP01035;01/08/2024;RM002;B12;Perdagangan;Pending;Verifikasi;;;;2,71;0,00;0;Complete;100;
APP01036;23/09/2024;RM018;B11;Produksi;Pending;Verifikasi;;;;1,90;0,00;0;Complete;100;
APP01037;13/09/2024;RM013;B05;Jasa;Rejected;Analisis;16/10/2024;;;1,94;0,00;0;Complete;90;Cashflow Lemah
APP01038;28/10/2024;RM009;B04;Transportasi;Approved;Komite;02/12/2024;10/12/2024;17/12/2024;4,24;2,80;1;Complete;90;
APP01039;10/04/2024;RM023;B14;Jasa;Pending;Verifikasi;;;;2,90;0,00;2;Incomplete;70;
APP01040;11/12/2024;RM019;B06;Pertanian;Rejected;Verifikasi;03/01/2025;;;2,68;0,00;0;Complete;90;Sektor Risiko Tinggi
APP01041;19/04/2024;RM013;B14;Konstruksi;Pending;Analisis;;;;3,16;0,00;1;Complete;85;
APP01042;30/06/2024;RM011;B06;Produksi;Approved;Komite;07/07/2024;22/07/2024;27/07/2024;1,66;1,29;0;Complete;100;
APP01043;08/11/2024;RM001;B03;Jasa;Pending;Verifikasi;;;;7,30;0,00;0;Complete;100;
APP01044;01/01/2024;RM024;B09;Pertanian;Pending;Verifikasi;;;;0,50;0,00;4;Incomplete;40;
APP01045;14/11/2024;RM030;B12;Perdagangan;Pending;Analisis;;;;4,76;0,00;2;Incomplete;70;
APP01046;24/02/2024;RM022;B11;Perdagangan;Approved;Komite;14/03/2024;26/03/2024;30/03/2024;3,41;2,44;0;Complete;100;
APP01047;28/05/2024;RM007;B14;Jasa;Approved;Analisis;20/06/2024;02/07/2024;09/07/2024;2,30;1,53;2;Incomplete;75;
APP01048;04/11/2024;RM025;B07;Jasa;Rejected;Verifikasi;27/11/2024;;;2,08;0,00;2;Incomplete;60;Agunan Tidak Cukup
APP01049;16/05/2024;RM021;B01;Perdagangan;Approved;Komite;19/06/2024;23/06/2024;02/07/2024;1,81;1,39;2;Incomplete;75;
APP01050;20/07/2024;RM015;B15;Konstruksi;Pending;Verifikasi;;;;3,84;0,00;0;Complete;100;
APP01051;08/11/2024;RM001;B13;Produksi;Approved;Komite;17/11/2024;20/11/2024;23/11/2024;1,94;1,53;1;Complete;90;
APP01052;26/04/2024;RM012;B07;Jasa;Approved;Komite;15/05/2024;20/05/2024;22/05/2024;1,28;1,24;0;Complete;100;
APP01053;02/06/2024;RM026;B05;Konstruksi;Approved;Analisis;23/06/2024;28/06/2024;04/07/2024;3,41;2,57;3;Incomplete;60;
APP01054;17/10/2024;RM007;B05;Jasa;Approved;Komite;03/11/2024;18/11/2024;;5,13;4,23;2;Incomplete;75;
APP01055;03/03/2024;RM015;B14;Transportasi;Rejected;Verifikasi;04/04/2024;;;0,62;0,00;1;Complete;75;Cashflow Lemah
APP01056;31/08/2024;RM021;B13;Jasa;Rejected;Analisis;12/09/2024;;;8,16;0,00;0;Complete;90;Agunan Tidak Cukup
APP01057;25/01/2024;RM019;B02;Perdagangan;Pending;Analisis;;;;1,06;0,00;0;Complete;100;
APP01058;30/03/2024;RM028;B04;Pertanian;Approved;Analisis;08/05/2024;20/05/2024;22/05/2024;1,11;1,11;0;Complete;100;
APP01059;15/03/2024;RM029;B12;Produksi;Pending;Verifikasi;;;;0,94;0,00;4;Incomplete;40;
APP01060;20/10/2024;RM025;B06;Pertanian;Pending;Verifikasi;;;;1,98;0,00;0;Complete;100;
APP01061;28/07/2024;RM001;B10;Transportasi;Pending;Analisis;;;;0,92;0,00;0;Complete;100;
APP01062;12/12/2024;RM017;B15;Pertanian;Approved;Komite;31/12/2024;03/01/2025;13/01/2025;0,99;0,71;4;Incomplete;45;
APP01063;17/01/2024;RM017;B11;Produksi;Pending;Verifikasi;;;;1,31;0,00;1;Complete;85;
APP01064;07/05/2024;RM003;B07;Konstruksi;Pending;Verifikasi;;;;2,15;0,00;3;Incomplete;55;
APP01065;07/09/2024;RM012;B11;Produksi;Rejected;Analisis;21/09/2024;;;2,28;0,00;0;Complete;90;Sektor Risiko Tinggi
APP01066;27/06/2024;RM006;B05;Jasa;Approved;Komite;19/07/2024;01/08/2024;08/08/2024;4,18;4,04;1;Complete;90;
APP01067;30/06/2024;RM026;B09;Konstruksi;Pending;Verifikasi;;;;4,12;0,00;1;Complete;85;
APP01068;31/05/2024;RM011;B03;Perdagangan;Pending;Verifikasi;;;;3,67;0,00;2;Incomplete;70;
APP01069;25/01/2024;RM003;B01;Produksi;Approved;Komite;08/02/2024;12/02/2024;18/02/2024;1,69;1,55;0;Complete;100;
APP01070;28/06/2024;RM008;B04;Konstruksi;Approved;Komite;07/07/2024;14/07/2024;;0,66;0,45;1;Complete;90;
APP01071;16/07/2024;RM014;B09;Produksi;Approved;Analisis;24/07/2024;03/08/2024;11/08/2024;0,65;0,56;3;Incomplete;60;
APP01072;09/12/2024;RM014;B04;Produksi;Approved;Analisis;24/12/2024;06/01/2025;12/01/2025;3,65;2,33;1;Complete;90;
APP01073;09/06/2024;RM010;B02;Pertanian;Approved;Komite;03/07/2024;12/07/2024;19/07/2024;3,29;2,64;1;Complete;90;
APP01074;25/06/2024;RM002;B10;Jasa;Pending;Verifikasi;;;;1,37;0,00;0;Complete;100;
APP01075;11/10/2024;RM014;B14;Konstruksi;Pending;Verifikasi;;;;0,84;0,00;0;Complete;100;
APP01076;03/03/2024;RM009;B14;Perdagangan;Pending;Verifikasi;;;;1,06;0,00;2;Incomplete;70;
APP01077;29/05/2024;RM003;B05;Perdagangan;Rejected;Verifikasi;21/06/2024;;;2,20;0,00;2;Incomplete;60;Sektor Risiko Tinggi
APP01078;02/06/2024;RM021;B03;Perdagangan;Approved;Komite;05/07/2024;15/07/2024;25/07/2024;2,20;1,60;5;Incomplete;30;
APP01079;04/06/2024;RM026;B13;Jasa;Approved;Analisis;16/06/2024;28/06/2024;30/06/2024;3,71;3,02;2;Incomplete;75;
APP01080;18/02/2024;RM008;B12;Jasa;Pending;Verifikasi;;;;1,51;0,00;1;Complete;85;
APP01081;02/12/2024;RM016;B13;Pertanian;Approved;Analisis;05/01/2025;15/01/2025;20/01/2025;1,71;1,68;3;Incomplete;60;
APP01082;24/03/2024;RM002;B09;Jasa;Approved;Komite;17/04/2024;26/04/2024;28/04/2024;3,89;3,08;0;Complete;100;
APP01083;25/06/2024;RM006;B04;Jasa;Approved;Analisis;25/07/2024;01/08/2024;;0,55;0,48;1;Complete;90;
APP01084;27/05/2024;RM028;B06;Perdagangan;Approved;Komite;18/06/2024;24/06/2024;27/06/2024;2,40;2,32;0;Complete;100;
APP01085;27/04/2024;RM021;B02;Jasa;Rejected;Analisis;03/06/2024;;;1,62;0,00;0;Complete;90;Dokumen Tidak Lengkap
APP01086;07/12/2024;RM029;B06;Produksi;Approved;Analisis;15/01/2025;30/01/2025;05/02/2025;3,04;2,92;2;Incomplete;75;
APP01087;03/03/2024;RM026;B03;Perdagangan;Approved;Analisis;08/04/2024;19/04/2024;21/04/2024;2,70;2,61;1;Complete;90;
APP01088;07/07/2024;RM025;B12;Perdagangan;Approved;Komite;09/08/2024;13/08/2024;;1,31;1,27;1;Complete;90;
APP01089;25/12/2024;RM012;B12;Perdagangan;Pending;Analisis;;;;1,46;0,00;1;Complete;85;
APP01090;18/02/2024;RM005;B09;Perdagangan;Approved;Komite;28/02/2024;07/03/2024;13/03/2024;0,50;0,38;1;Complete;90;
APP01091;22/11/2024;RM002;B11;Jasa;Pending;Verifikasi;;;;3,11;0,00;0;Complete;100;
APP01092;13/09/2024;RM016;B02;Perdagangan;Approved;Analisis;20/09/2024;29/09/2024;01/10/2024;2,29;1,70;2;Incomplete;75;
APP01093;11/08/2024;RM005;B15;Produksi;Approved;Komite;12/09/2024;16/09/2024;;4,59;3,86;1;Complete;90;
APP01094;20/05/2024;RM015;B12;Pertanian;Approved;Komite;14/06/2024;21/06/2024;29/06/2024;1,56;1,01;3;Incomplete;60;
APP01095;02/08/2024;RM012;B12;Jasa;Approved;Komite;23/08/2024;05/09/2024;14/09/2024;3,43;2,14;0;Complete;100;
APP01096;29/07/2024;RM004;B09;Transportasi;Approved;Komite;04/08/2024;17/08/2024;18/08/2024;1,04;0,80;0;Complete;100;
APP01097;13/11/2024;RM015;B05;Jasa;Approved;Analisis;23/11/2024;05/12/2024;;0,39;0,32;2;Incomplete;75;
APP01098;01/02/2024;RM011;B08;Jasa;Rejected;Verifikasi;20/02/2024;;;1,87;0,00;3;Incomplete;45;Agunan Tidak Cukup
APP01099;06/06/2024;RM016;B02;Transportasi;Approved;Komite;12/06/2024;22/06/2024;02/07/2024;1,41;1,17;1;Complete;90;
APP01100;11/10/2024;RM023;B06;Perdagangan;Pending;Analisis;;;;1,06;0,00;2;Incomplete;70;
APP01101;31/10/2024;RM006;B03;Konstruksi;Approved;Analisis;22/11/2024;03/12/2024;09/12/2024;3,40;2,97;5;Incomplete;30;
APP01102;12/10/2024;RM014;B12;Perdagangan;Approved;Komite;19/10/2024;01/11/2024;02/11/2024;4,09;3,52;5;Incomplete;30;
APP01103;23/05/2024;RM018;B12;Jasa;Approved;Komite;08/06/2024;15/06/2024;22/06/2024;2,11;1,62;2;Incomplete;75;
APP01104;19/01/2024;RM012;B14;Perdagangan;Rejected;Analisis;23/02/2024;;;1,78;0,00;2;Incomplete;60;Cashflow Lemah
APP01105;18/01/2024;RM027;B10;Produksi;Approved;Komite;25/02/2024;28/02/2024;08/03/2024;2,06;1,35;0;Complete;100;
APP01106;13/09/2024;RM011;B05;Produksi;Approved;Analisis;16/10/2024;22/10/2024;26/10/2024;1,34;1,08;3;Incomplete;60;
APP01107;18/03/2024;RM013;B12;Produksi;Approved;Komite;09/04/2024;18/04/2024;21/04/2024;2,78;2,32;1;Complete;90;
APP01108;23/06/2024;RM021;B08;Jasa;Approved;Analisis;09/07/2024;21/07/2024;24/07/2024;0,79;0,62;4;Incomplete;45;
APP01109;12/07/2024;RM023;B10;Jasa;Approved;Komite;13/08/2024;16/08/2024;;1,04;0,76;0;Complete;100;
APP01110;22/04/2024;RM011;B14;Perdagangan;Pending;Verifikasi;;;;1,23;0,00;1;Complete;85;
APP01111;23/04/2024;RM023;B01;Perdagangan;Approved;Komite;29/05/2024;01/06/2024;09/06/2024;2,74;1,73;1;Complete;90;
APP01112;09/08/2024;RM016;B05;Konstruksi;Approved;Komite;19/08/2024;25/08/2024;;1,65;1,59;1;Complete;90;
APP01113;14/06/2024;RM015;B03;Jasa;Pending;Analisis;;;;4,48;0,00;0;Complete;100;
APP01114;14/11/2024;RM021;B04;Pertanian;Approved;Komite;19/12/2024;26/12/2024;31/12/2024;3,21;3,16;1;Complete;90;
APP01115;11/05/2024;RM028;B02;Pertanian;Approved;Komite;07/06/2024;13/06/2024;21/06/2024;1,23;0,97;2;Incomplete;75;
APP01116;20/09/2024;RM015;B09;Jasa;Approved;Analisis;21/10/2024;05/11/2024;11/11/2024;2,90;2,22;2;Incomplete;75;
APP01117;24/02/2024;RM025;B03;Produksi;Pending;Verifikasi;;;;1,55;0,00;0;Complete;100;
APP01118;24/12/2024;RM004;B15;Perdagangan;Approved;Analisis;19/01/2025;24/01/2025;28/01/2025;2,63;1,59;2;Incomplete;75;
APP01119;10/05/2024;RM011;B02;Perdagangan;Approved;Komite;04/06/2024;19/06/2024;27/06/2024;3,31;2,35;0;Complete;100;
APP01120;14/10/2024;RM019;B10;Perdagangan;Approved;Komite;25/10/2024;01/11/2024;05/11/2024;3,87;2,49;0;Complete;100;
APP01121;22/09/2024;RM015;B11;Jasa;Pending;Verifikasi;;;;2,24;0,00;2;Incomplete;70;
APP01122;10/06/2024;RM004;B09;Jasa;Approved;Analisis;25/06/2024;02/07/2024;05/07/2024;5,18;3,77;3;Incomplete;60;
APP01123;27/03/2024;RM021;B07;Jasa;Pending;Analisis;;;;2,58;0,00;1;Complete;85;
APP01124;24/02/2024;RM013;B06;Jasa;Rejected;Verifikasi;21/03/2024;;;2,15;0,00;1;Complete;75;Cashflow Lemah
APP01125;14/10/2024;RM022;B01;Jasa;Pending;Analisis;;;;1,65;0,00;0;Complete;100;
APP01126;26/06/2024;RM019;B05;Produksi;Approved;Komite;27/07/2024;04/08/2024;11/08/2024;1,36;1,10;1;Complete;90;
APP01127;14/12/2024;RM002;B12;Pertanian;Approved;Komite;19/01/2025;23/01/2025;02/02/2025;2,55;1,65;0;Complete;100;
APP01128;08/01/2024;RM014;B11;Perdagangan;Approved;Analisis;31/01/2024;03/02/2024;09/02/2024;2,11;1,60;4;Incomplete;45;
APP01129;16/11/2024;RM029;B14;Perdagangan;Approved;Analisis;16/12/2024;26/12/2024;02/01/2025;2,32;1,58;3;Incomplete;60;
APP01130;08/11/2024;RM004;B15;Produksi;Approved;Analisis;18/12/2024;01/01/2025;11/01/2025;2,65;1,80;2;Incomplete;75;
APP01131;03/09/2024;RM016;B11;Jasa;Pending;Verifikasi;;;;2,31;0,00;1;Complete;85;
APP01132;18/11/2024;RM021;B03;Produksi;Approved;Analisis;25/11/2024;04/12/2024;;6,64;5,77;3;Incomplete;60;
APP01133;11/09/2024;RM020;B01;Perdagangan;Approved;Analisis;15/10/2024;20/10/2024;24/10/2024;1,44;1,39;1;Complete;90;
APP01134;23/11/2024;RM014;B04;Jasa;Pending;Verifikasi;;;;2,57;0,00;0;Complete;100;
APP01135;23/02/2024;RM027;B13;Perdagangan;Pending;Verifikasi;;;;1,73;0,00;0;Complete;100;
APP01136;05/09/2024;RM029;B02;Perdagangan;Approved;Analisis;15/09/2024;20/09/2024;23/09/2024;0,45;0,44;2;Incomplete;75;
APP01137;26/08/2024;RM015;B02;Produksi;Rejected;Verifikasi;20/09/2024;;;1,77;0,00;4;Incomplete;30;Sektor Risiko Tinggi
APP01138;16/08/2024;RM028;B03;Jasa;Approved;Analisis;06/09/2024;15/09/2024;21/09/2024;1,13;0,90;0;Complete;100;
APP01139;07/03/2024;RM003;B08;Pertanian;Pending;Verifikasi;;;;1,90;0,00;0;Complete;100;
APP01140;20/02/2024;RM008;B08;Konstruksi;Pending;Verifikasi;;;;1,95;0,00;1;Complete;85;
APP01141;06/04/2024;RM016;B12;Jasa;Pending;Verifikasi;;;;2,50;0,00;3;Incomplete;55;
APP01142;01/04/2024;RM010;B15;Pertanian;Pending;Verifikasi;;;;1,44;0,00;0;Complete;100;
APP01143;20/09/2024;RM004;B07;Perdagangan;Approved;Analisis;15/10/2024;26/10/2024;03/11/2024;1,55;1,02;0;Complete;100;
APP01144;17/10/2024;RM030;B06;Jasa;Approved;Analisis;29/10/2024;12/11/2024;16/11/2024;3,02;2,39;2;Incomplete;75;
APP01145;05/04/2024;RM018;B09;Produksi;Pending;Analisis;;;;1,22;0,00;1;Complete;85;
APP01146;28/03/2024;RM002;B04;Jasa;Approved;Komite;27/04/2024;03/05/2024;08/05/2024;0,66;0,59;0;Complete;100;
APP01147;18/03/2024;RM017;B12;Jasa;Rejected;Analisis;24/04/2024;;;2,18;0,00;0;Complete;90;Agunan Tidak Cukup
APP01148;14/10/2024;RM013;B01;Perdagangan;Approved;Analisis;19/10/2024;30/10/2024;06/11/2024;3,77;3,21;2;Incomplete;75;
APP01149;29/04/2024;RM004;B08;Jasa;Approved;Analisis;07/06/2024;18/06/2024;28/06/2024;3,00;2,75;1;Complete;90;
APP01150;28/10/2024;RM026;B07;Konstruksi;Approved;Komite;01/12/2024;14/12/2024;23/12/2024;2,20;1,44;5;Incomplete;30;
APP01151;13/06/2024;RM025;B07;Konstruksi;Approved;Analisis;14/07/2024;29/07/2024;07/08/2024;4,20;3,39;2;Incomplete;75;
APP01152;30/06/2024;RM030;B15;Produksi;Pending;Verifikasi;;;;3,80;0,00;0;Complete;100;
APP01153;10/08/2024;RM011;B03;Produksi;Pending;Verifikasi;;;;1,63;0,00;1;Complete;85;
APP01154;06/11/2024;RM007;B04;Jasa;Pending;Analisis;;;;2,30;0,00;1;Complete;85;
APP01155;07/01/2024;RM012;B10;Jasa;Rejected;Analisis;15/01/2024;;;2,36;0,00;0;Complete;90;Cashflow Lemah
APP01156;25/11/2024;RM010;B09;Perdagangan;Rejected;Verifikasi;12/12/2024;;;1,88;0,00;4;Incomplete;30;Dokumen Tidak Lengkap
APP01157;19/09/2024;RM007;B15;Jasa;Rejected;Verifikasi;27/10/2024;;;3,92;0,00;3;Incomplete;45;Sektor Risiko Tinggi
APP01158;09/06/2024;RM013;B06;Jasa;Approved;Analisis;07/07/2024;15/07/2024;;1,81;1,18;0;Complete;100;
APP01159;30/05/2024;RM007;B15;Transportasi;Pending;Verifikasi;;;;1,47;0,00;0;Complete;100;
APP01160;25/03/2024;RM024;B15;Jasa;Approved;Analisis;30/04/2024;04/05/2024;08/05/2024;0,42;0,30;0;Complete;100;
APP01161;26/05/2024;RM017;B05;Jasa;Approved;Komite;28/06/2024;07/07/2024;12/07/2024;1,23;1,15;0;Complete;100;
APP01162;21/04/2024;RM010;B03;Jasa;Pending;Analisis;;;;0,90;0,00;1;Complete;85;
APP01163;05/02/2024;RM029;B09;Produksi;Approved;Komite;13/02/2024;27/02/2024;29/02/2024;1,94;1,81;1;Complete;90;
APP01164;11/10/2024;RM010;B05;Produksi;Approved;Analisis;29/10/2024;01/11/2024;08/11/2024;0,93;0,72;4;Incomplete;45;
APP01165;06/07/2024;RM024;B05;Perdagangan;Approved;Komite;28/07/2024;06/08/2024;09/08/2024;2,86;2,55;0;Complete;100;
APP01166;22/03/2024;RM004;B14;Jasa;Approved;Komite;01/05/2024;04/05/2024;08/05/2024;3,86;3,10;1;Complete;90;
APP01167;02/01/2024;RM020;B04;Pertanian;Rejected;Analisis;15/01/2024;;;1,95;0,00;3;Incomplete;45;Dokumen Tidak Lengkap
APP01168;29/10/2024;RM004;B14;Jasa;Approved;Analisis;21/11/2024;01/12/2024;04/12/2024;1,10;0,83;1;Complete;90;
APP01169;15/07/2024;RM022;B04;Perdagangan;Approved;Analisis;17/08/2024;21/08/2024;28/08/2024;2,35;2,13;0;Complete;100;
APP01170;11/01/2024;RM007;B12;Produksi;Approved;Analisis;16/02/2024;24/02/2024;;6,18;4,76;0;Complete;100;
APP01171;21/08/2024;RM022;B01;Pertanian;Approved;Analisis;02/09/2024;14/09/2024;22/09/2024;5,12;4,01;0;Complete;100;
APP01172;13/07/2024;RM001;B07;Perdagangan;Rejected;Analisis;19/07/2024;;;0,85;0,00;4;Incomplete;30;Dokumen Tidak Lengkap
APP01173;28/04/2024;RM012;B09;Pertanian;Approved;Komite;18/05/2024;27/05/2024;05/06/2024;0,83;0,77;4;Incomplete;45;
APP01174;20/01/2024;RM024;B03;Pertanian;Approved;Komite;04/02/2024;16/02/2024;23/02/2024;0,72;0,62;4;Incomplete;45;
APP01175;17/09/2024;RM013;B12;Jasa;Pending;Verifikasi;;;;1,00;0,00;3;Incomplete;55;
APP01176;19/10/2024;RM010;B13;Transportasi;Rejected;Verifikasi;12/11/2024;;;2,31;0,00;1;Complete;75;Sektor Risiko Tinggi
APP01177;12/09/2024;RM015;B15;Pertanian;Pending;Verifikasi;;;;1,42;0,00;4;Incomplete;40;
APP01178;09/08/2024;RM027;B02;Pertanian;Rejected;Verifikasi;18/09/2024;;;1,20;0,00;5;Incomplete;15;Dokumen Tidak Lengkap
APP01179;13/08/2024;RM013;B03;Produksi;Approved;Komite;18/08/2024;27/08/2024;02/09/2024;3,70;3,47;1;Complete;90;
APP01180;22/02/2024;RM023;B01;Perdagangan;Approved;Komite;02/04/2024;16/04/2024;25/04/2024;2,73;2,35;0;Complete;100;
APP01181;20/12/2024;RM022;B06;Perdagangan;Approved;Komite;20/01/2025;02/02/2025;04/02/2025;0,71;0,52;1;Complete;90;
APP01182;07/12/2024;RM022;B11;Jasa;Rejected;Verifikasi;17/12/2024;;;3,57;0,00;0;Complete;90;Cashflow Lemah
APP01183;06/10/2024;RM021;B11;Perdagangan;Approved;Analisis;25/10/2024;03/11/2024;;2,69;2,23;0;Complete;100;
APP01184;21/03/2024;RM022;B07;Jasa;Approved;Komite;02/04/2024;09/04/2024;15/04/2024;2,72;2,70;4;Incomplete;45;
APP01185;20/07/2024;RM028;B11;Konstruksi;Approved;Komite;23/08/2024;27/08/2024;06/09/2024;1,41;0,99;4;Incomplete;45;
APP01186;06/06/2024;RM009;B11;Pertanian;Approved;Analisis;18/06/2024;27/06/2024;;1,77;1,12;0;Complete;100;
APP01187;29/04/2024;RM026;B02;Produksi;Approved;Analisis;13/05/2024;16/05/2024;23/05/2024;0,61;0,38;1;Complete;90;
APP01188;28/02/2024;RM009;B08;Konstruksi;Rejected;Verifikasi;04/04/2024;;;3,34;0,00;3;Incomplete;45;Dokumen Tidak Lengkap
APP01189;02/08/2024;RM015;B14;Pertanian;Approved;Analisis;25/08/2024;02/09/2024;08/09/2024;1,09;1,06;2;Incomplete;75;
APP01190;07/05/2024;RM010;B06;Jasa;Pending;Analisis;;;;1,18;0,00;1;Complete;85;
APP01191;11/08/2024;RM024;B14;Perdagangan;Pending;Verifikasi;;;;1,17;0,00;2;Incomplete;70;
APP01192;27/07/2024;RM026;B04;Jasa;Approved;Analisis;02/09/2024;07/09/2024;14/09/2024;5,84;5,04;3;Incomplete;60;
APP01193;24/04/2024;RM025;B05;Produksi;Approved;Analisis;16/05/2024;31/05/2024;;1,33;1,19;4;Incomplete;45;
APP01194;27/07/2024;RM029;B08;Jasa;Approved;Komite;27/08/2024;08/09/2024;;3,49;2,59;1;Complete;90;
APP01195;14/01/2024;RM010;B14;Produksi;Approved;Komite;18/02/2024;28/02/2024;08/03/2024;1,95;1,81;0;Complete;100;
APP01196;09/01/2024;RM008;B03;Perdagangan;Pending;Verifikasi;;;;1,21;0,00;4;Incomplete;40;
APP01197;09/02/2024;RM024;B03;Produksi;Approved;Analisis;15/03/2024;29/03/2024;08/04/2024;1,08;0,97;0;Complete;100;
APP01198;24/08/2024;RM016;B14;Pertanian;Approved;Analisis;13/09/2024;21/09/2024;27/09/2024;1,36;0,96;2;Incomplete;75;
APP01199;07/10/2024;RM017;B15;Produksi;Approved;Komite;10/11/2024;14/11/2024;24/11/2024;1,90;1,50;0;Complete;100;
APP01200;24/12/2024;RM026;B14;Transportasi;Rejected;Analisis;02/02/2025;;;2,84;0,00;1;Complete;75;Sektor Risiko Tinggi
